id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
12604546,"Spacious, Comfy, Close to Everything!",68399601,Alan,,District 19,36.17202,-86.79323,Entire home/apt,474,2,120,2021-10-17,1.89,2,199,7,
12631580,Cozy living in East Nashville,31254277,Christopher,,District 5,36.20477,-86.75639,Private room,60,1,0,,,1,0,0,
12678946,Beautiful & New Nashville Home,68316823,Katey,,District 19,36.18016,-86.80023,Entire home/apt,439,2,21,2019-04-28,0.38,2,0,0,
12684891,Beautiful & New Nashville home,68316823,Katey,,District 21,36.17838,-86.80099,Private room,179,1,4,2017-10-08,0.06,2,0,0,
12704075,Large New Home Close to Downtown!,69057434,Jess,,District 24,36.14396,-86.8436,Entire home/apt,450,1,0,,,1,0,0,
12705971,East Nashville - The Heart of 5 Points,69068164,David,,District 6,36.17932,-86.74464,Entire home/apt,96,1,306,2021-10-09,4.65,1,320,52,
12712683,Lockeland Loft,69115035,Joan,,District 6,36.18202,-86.74057,Entire home/apt,100,1,244,2021-10-21,4.51,1,130,76,
12716356,"Sleeps 6: Downtown, Amazing River Views! Peaceful.",69141260,Tommy,,District 19,36.17376,-86.78071,Entire home/apt,311,1,119,2021-09-19,1.81,2,332,23,
12731349,"Historic East Nash Retreat, 6 mins 2 Downtown/Bway",10734404,Sherein,,District 5,36.18963,-86.76779,Entire home/apt,96,1,212,2021-10-14,3.35,3,0,12,
12740523,Most Charming Guest House,69292888,Josh And Katie,,District 4,36.04806,-86.75773,Entire home/apt,89,30,27,2021-09-30,0.42,1,218,8,
12763495,Huge Home For Groups Near Downtown,104232191,Eric,,District 17,36.13823,-86.77425,Entire home/apt,440,3,65,2021-09-12,1.20,7,231,16,
12792746,Great View! New House! Hot Area! 3 BD/ 3 BA,30656152,Rosalyn,,District 20,36.15971,-86.84334,Entire home/apt,456,3,4,2019-05-27,0.11,1,358,0,
12794699,Spacious/Comfy/Close to Everything!,68399601,Alan,,District 19,36.17013,-86.79348,Private room,138,1,40,2020-01-01,0.61,2,70,0,
12806991,Amazing location -Close to Nashville & the Airport,26823237,Karen & Paul,,District 13,36.13473,-86.64061,Private room,54,30,6,2019-10-21,0.24,2,356,0,
12810878,"Cozy place in quiet neighborhood, lots of nature",53065200,Nancy,,District 23,36.08604,-86.883553,Entire home/apt,98,1,394,2021-10-09,6.91,1,0,83,
12845496,Monthly Furnished Condo Near Vanderbilt U midtown,69803195,Tracee And The Team,,District 21,36.15562,-86.79983,Entire home/apt,88,32,0,,,1,68,0,
12851870,Historic Home - Monthly rooms for rent $720/month,14014147,Jan,,District 11,36.25961,-86.64568,Private room,24,30,20,2021-06-30,0.31,3,233,1,
12853699,The Wade House 🌟  Huge Rooftop Lounge,1542713,Brandon,,District 17,36.13703,-86.78768,Entire home/apt,313,3,182,2021-10-11,3.73,10,305,60,
12870392,Modern Home with Rooftop Patio & Amazing View!,6855810,UrbanNashville,,District 21,36.15482,-86.82465,Entire home/apt,332,30,146,2021-02-27,2.49,61,61,6,
12872273,Clean & Classy in  Nashville-Fantastic Reviews,63529159,Rick,,District 8,36.23317,-86.74074,Entire home/apt,129,3,210,2021-10-11,22.03,1,240,24,
12902998,Cool Modern Little Barn!,13756506,Rachael,,District 6,36.17925,-86.73677,Entire home/apt,123,30,91,2021-09-13,1.39,1,192,2,
12910726,East Nashville home close to everything!,25371396,Angela,,District 5,36.187,-86.77114,Entire home/apt,200,2,75,2020-03-01,1.38,1,0,0,
12912043,!!RIVERFRONT CONDO** - WALK TO BROADWAY!! 12,17145199,Brad,,District 19,36.1697,-86.77912,Entire home/apt,160,1,308,2021-10-13,7.88,7,234,70,
12941574,"Private, Quiet Cottage Guesthouse",71093560,David,,District 13,36.11103,-86.69498,Entire home/apt,85,2,144,2021-10-10,2.25,1,306,24,
12951332,12South Location,71155589,Elizabeth,,District 25,36.11197,-86.79184,Entire home/apt,350,2,63,2021-10-03,1.03,1,311,11,
12964705,Heart of 12South,10916659,Ryan,,District 17,36.12751,-86.78791,Entire home/apt,130,2,28,2018-03-25,0.42,1,0,0,
12986044,Highlands Area Residence,71370074,James,,District 34,36.09273,-86.86735,Private room,150,1,0,,,1,0,0,
12996021,Downtown Nashville! Close Comfortable & Convenient,7204232,Byron,,District 19,36.17144,-86.79583,Entire home/apt,203,1,242,2021-10-17,4.30,1,65,20,
13017638,Southern Hospitality In Spades!,71850546,Angie,,District 7,36.20159,-86.7111,Private room,73,1,869,2021-10-19,15.26,1,286,169,
13019691,"**Cute, Cozy Bungalow!**Airport 5 mins, DT 10 mins",30777503,Kathy,,District 13,36.1044,-86.70334,Entire home/apt,160,1,189,2021-10-16,5.07,2,308,31,
13019766,"3 Bedroom Apt • Near Vandy, Lipscomb, & Belmont",6855810,UrbanNashville,,District 18,36.12475,-86.80431,Entire home/apt,200,2,161,2021-10-14,2.60,61,152,15,
13030649,"The ""Blue Door"" House",43619886,Jimmy,,District 6,36.16256,-86.74668,Entire home/apt,275,3,2,2016-08-02,0.03,1,0,0,
13044705,New clean modern townhome close to downtown!,28063824,Lori,,District 5,36.193,-86.75565,Entire home/apt,209,5,148,2021-10-20,2.75,1,124,30,
13052870,"Cute as a button, studio apartment",72255337,Ann,,District 15,36.1565,-86.68597,Entire home/apt,65,1,705,2021-10-14,23.50,1,56,132,
13062894,Gorgeous renovated stone cottage,72361714,Alan,,District 7,36.22618,-86.72274,Entire home/apt,300,1,0,,,1,0,0,
13064758,"Center of it all-Location, Location, Location!",52349054,Carla,,District 15,36.15497,-86.66977,Entire home/apt,140,3,94,2021-10-17,1.43,1,305,18,
13081350,"Parks, Restaurants, Grocery, 7 minute walk.",14761047,John,,District 24,36.12036,-86.84434,Entire home/apt,129,30,22,2021-06-01,0.35,5,151,1,
13082977,"Quiet East Nashville location, close to Downtown",9309381,Chris And Stephanie,,District 8,36.23178,-86.74396,Private room,85,2,47,2021-10-17,1.84,1,143,23,
13085311,Hillsboro Village..1bd/1ba w/ Off Street Pk,4962747,Karyn And Paulo,,District 18,36.12786,-86.80779,Entire home/apt,57,30,92,2021-05-23,2.17,2,315,1,
13096927,Monthly Rental Available,72735613,Kate,,District 24,36.1513,-86.83292,Entire home/apt,125,30,119,2021-04-24,1.96,1,29,2,
13098951,Beach House in Urban Island 🏖,3968661,Mario & Liz,,District 17,36.12982,-86.77773,Entire home/apt,186,2,333,2021-10-10,6.25,3,78,31,
13100329,Hartford River Cottage,72780233,Bob,,District 7,36.24584,-86.70562,Entire home/apt,88,2,251,2021-09-13,9.87,1,19,8,
13116217,Modern East Nashville privacy near downtown & more,13815590,Bobby,,District 6,36.17686,-86.73969,Entire home/apt,120,2,194,2021-09-13,3.65,1,136,33,
13116639,"8 Bed, 3,000 Sq Ft Charming Home in 12 South",27900673,Shaylee,,District 17,36.12824,-86.78059,Entire home/apt,850,3,49,2021-09-11,0.82,1,280,1,
13124378,2 BR Chic East Nashville apt in Five Points!,73044501,Timothy,,District 6,36.18029,-86.74926,Entire home/apt,190,2,162,2021-10-09,2.53,1,341,38,
13130511,Relaxing 2 BD|2.5 BA Nashville Home Base,73124118,Derek & Steph,,District 7,36.21494,-86.72929,Entire home/apt,165,2,161,2021-10-02,2.82,1,338,20,
13136382,"Couples Escape, Rare Private Rooftop, Blocks to Broadway.",21293271,Bree,,District 17,36.1478,-86.76556,Entire home/apt,256,1,189,2021-10-04,3.38,1,341,2,
13139208,"Chez Bewer, private room,balcony, and bath.",73222963,Kirk,,District 20,36.15409,-86.86391,Private room,135,1,245,2021-10-17,4.45,2,348,35,
13142265,Grand Ole Studio! Very Clean-Hi Speed Internet,15103989,Brett,,District 15,36.22016,-86.6853,Entire home/apt,89,2,156,2021-08-07,2.88,1,0,5,
13149692,Wyndham Nashville 2 Bed/2 Bath Close to Opry land,27386585,Ty,,District 15,36.21905,-86.70565,Entire home/apt,220,3,0,,,1,0,0,
13153509,Relaxing King bed suite W/Park access,73401538,Faye,,District 14,36.19264,-86.63879,Entire home/apt,168,1,213,2021-10-14,3.32,1,352,26,
13155029,The Percy Priest Lodge,27706872,Rod And Alexander,,District 14,36.15841,-86.63895,Entire home/apt,219,1,128,2021-09-06,3.27,1,321,27,
13164780,"Bohemian Rhapsody- king beds, deck, clean & comfy",21895643,Deidre,,District 17,36.13823,-86.78466,Entire home/apt,183,2,340,2021-09-28,6.63,5,162,62,
13165476,"Private Studio Close to Everything, Vegan Friendly",1842128,Caitlin,,District 6,36.16982,-86.75384,Entire home/apt,69,2,11,2016-08-08,0.17,1,0,0,
13176145,Spacious Home Close to Everything!,73670150,Jerry,,District 15,36.15083,-86.66087,Entire home/apt,129,1,183,2021-02-05,2.99,1,0,1,
13190076,Casa Pura Vida ~East Nashville 3BR/3BA Home,48083937,Cheryl,,District 5,36.20041,-86.74269,Entire home/apt,279,2,177,2021-10-03,4.29,2,294,33,
13198763,Premium 2 Bedroom Dlx Friendly Wyndham Nashville,31870579,Kathy,,District 15,36.22078,-86.70433,Entire home/apt,263,2,45,2021-07-12,0.80,14,46,9,
13208859,"Nashville Shores Area, Priest Lake",74037752,Faye,,District 14,36.17062,-86.60188,Private room,50,1,13,2016-10-31,0.20,1,0,0,
13221741,Cute & Cozy - Minutes from Downtown & Airport,38710717,Brian,,District 13,36.13076,-86.69728,Entire home/apt,189,2,185,2021-10-03,4.12,2,260,14,
13235556,Fun & Modern 2 Bedroom Duplex w/ Arcade Machine!,74325125,Chloe & Joey,,District 26,36.08534,-86.72085,Entire home/apt,137,1,330,2021-10-21,8.40,1,0,15,
13238821,"Cozy Studio near Vanderbilt, Music Row!",53382229,Rhonda,,District 18,36.12881,-86.80708,Private room,72,1,256,2021-10-07,6.10,4,339,30,
13249863,Abner's Eastside Cottage,74508062,Sharon,,District 7,36.19966,-86.70424,Entire home/apt,125,2,225,2021-10-05,135.00,1,57,53,
13250223,Long Term Rental Cozy bed for one person,11044654,Lilian,,District 29,36.07714,-86.63553,Private room,35,30,160,2020-04-19,3.48,3,237,0,
13261158,West End/Vanderbilt/Midtown Apartment,32224476,Ben,,District 21,36.14796,-86.80756,Entire home/apt,121,2,50,2017-07-16,0.80,1,0,0,
13272119,The Cape Jasmine. Big little house in the City.,57296357,Jana,,District 17,36.13531,-86.78423,Entire home/apt,168,1,381,2021-10-17,9.14,1,132,52,
13279168,Mid-Town/Music Row Condominium,74856447,Steve,,District 19,36.14881,-86.79608,Entire home/apt,69,30,24,2021-06-20,0.39,1,87,2,
13282529,Downtown-Taking extra precautions against COVID19!,74905087,Jena,,District 24,36.14838,-86.82439,Entire home/apt,178,2,81,2021-10-03,1.25,1,329,21,
13293782,"Three Bedroom Designer Retreat Seen in Magazines, Sanitized",6675690,Isabeau And Shaun,,District 6,36.18853,-86.73602,Entire home/apt,280,2,109,2021-10-17,2.86,67,356,32,
13313321,Cozy Cottage Near Airport/Downtown,65479494,Eva,,District 15,36.1662,-86.67599,Entire home/apt,182,2,89,2021-10-03,1.52,1,340,21,
13332724,Riverfront Condo near the Heart of Downtown Nashville,40655596,Keny And Sarah,,District 19,36.17201,-86.78031,Entire home/apt,212,1,268,2021-09-26,4.40,2,153,43,
13334722,Downtown Nashville Riverfront Condo,29624195,Mary Kathryn,,District 19,36.17373,-86.78077,Entire home/apt,107,1,259,2021-10-05,5.00,1,259,61,
13343152,New Townhome in the Heart of the City!,48954220,Molly,,District 18,36.13364,-86.8034,Entire home/apt,500,2,0,,,1,0,0,
13343481,Come LIVE in Nashville!!,75594167,Larry,,District 3,36.26823,-86.7657,Entire home/apt,75,30,44,2017-12-26,0.80,1,0,0,
13347276,East Nashville Bungalow,75640531,Lindsey,,District 7,36.20255,-86.73716,Entire home/apt,199,1,31,2017-07-02,0.48,1,0,0,
13358603,Pool!  Rent a room (Queen Bed) with access to Pool,60918330,Michael,,District 12,36.16466,-86.5922,Private room,40,3,0,,,2,0,0,
13361528,12 Minutes from Downtown- Room with Pool Access,60918330,Michael,,District 12,36.16291,-86.59197,Private room,60,2,2,2016-07-04,0.03,2,0,0,
13361972,"CLOROX CLEAN, 2 Day Booking Buffer Between Guests",75818531,J.Paul,,District 20,36.15646,-86.85088,Private room,152,1,220,2020-05-07,8.55,2,0,0,
13374996,"Hidden Gem❤️ 2 miles to Airport, 15 to Broadway",30777503,Kathy,,District 29,36.11403,-86.63837,Entire home/apt,136,1,152,2021-10-18,2.53,2,207,40,
13380117,Nashville-Travelling Nurses & Business Travelers 2,76046195,Mari,,District 11,36.26681,-86.64902,Private room,65,60,102,2021-08-21,1.61,2,324,3,
13380259,"The Troubadour: Central, Upscale Location",34013549,Angie,,District 17,36.12687,-86.77932,Entire home/apt,148,2,83,2021-10-16,1.34,5,341,4,
13388342,Nashville's hottest Airbnb!,76043551,Daniel,,District 20,36.15593,-86.86121,Entire home/apt,534,2,223,2021-10-17,3.46,1,21,6,
13388926,Beautiful Townhome in the Nations,67746846,Emily,,District 20,36.15964,-86.85904,Entire home/apt,165,1,0,,,1,0,0,
13389115,"The Keeling- HUGE 3 bedroom, fenced backyard, 8 min to Downtown",6675690,Isabeau And Shaun,,District 5,36.20169,-86.74227,Entire home/apt,271,2,125,2021-10-10,2.27,67,352,23,
13415408,Walkable West End neighborhood near Vanderbilt,18418738,Matt,,District 21,36.1427,-86.82141,Entire home/apt,71,45,28,2021-07-22,0.43,1,104,5,
13415729,"Cozy, clean, comfortable home in West Nashville",73432656,Carolyn,,District 24,36.14244,-86.85088,Entire home/apt,139,30,23,2021-05-22,0.42,1,234,3,
13436409,Cool and Comfy Downtown--Sleeps 6,11849086,Elite,,District 19,36.16853,-86.7966,Entire home/apt,125,2,247,2021-09-29,6.94,12,67,37,
13436440,Comfy 2BR Downtown--Sleeps 5,11849086,Elite,,District 19,36.17064,-86.79589,Entire home/apt,119,2,259,2021-10-01,4.12,12,71,31,
13492372,"Private, Spacious Upstairs Apartment",77328853,Joe,,District 18,36.13806,-86.81074,Entire home/apt,135,3,20,2021-10-12,0.99,1,160,15,
13493836,Spacious 4BR/2.5B Whole House near Downtown!,77349115,Daniel,,District 17,36.14352,-86.76027,Entire home/apt,310,3,39,2021-08-01,0.67,1,0,4,
13496774,Explore 12 South from a Beautiful Carriage House,39298826,Bethany,,District 18,36.12212,-86.79144,Entire home/apt,164,2,486,2021-10-18,11.86,1,129,100,
13496959,5th Avenue Apartment - Downtown Nashville,77401122,Courtney,,District 19,36.16789,-86.78364,Entire home/apt,169,2,1,2016-06-27,0.02,1,0,0,
13505557,Private Entrance to En Suite in East Nashville,3946584,Ashley,,District 8,36.23082,-86.73104,Private room,61,2,264,2021-10-19,5.05,1,0,47,
13509250,2ND FLOOR APARTMENT- EAST NASHVILLE,77320453,Imani,,District 5,36.18694,-86.76696,Entire home/apt,55,1,0,,,1,0,0,
13547196,Amazing Entertainment Home near Airport & Downtown,24007959,Jonny,,District 13,36.13546,-86.63588,Entire home/apt,256,2,43,2021-09-13,0.76,13,320,11,
13552088,"The Speakeasy: Central, Upscale Location",34013549,Angie,,District 17,36.12731,-86.77961,Entire home/apt,135,2,76,2020-07-03,2.10,5,326,1,
13561006,Chic Cottage near Downtown,78135385,Dave,,District 16,36.11144,-86.73283,Entire home/apt,111,2,299,2021-10-12,5.91,1,217,82,
13574331,East Nashville Bedroom,23984951,Matt,,District 6,36.18607,-86.7289,Private room,51,2,8,2016-11-22,0.13,1,0,0,
13575385,Private Pool - Home Near Downtown & Airport,34840601,Anthony,,District 14,36.1586,-86.63585,Entire home/apt,282,2,141,2021-10-20,4.21,1,320,16,
13588890,Hipster's Paradise,25967846,Taylor,,District 19,36.15261,-86.72315,Private room,55,10,58,2017-06-08,0.89,2,0,0,
13595249,4 bdrm+3offices /Gulch/Skyline/Grill/Rooftop,15718274,Jay,,District 17,36.1455,-86.78519,Entire home/apt,651,30,22,2020-03-15,0.36,1,249,0,
13634095,"Historic East Nashville Getaway, 5 mins downtown",814851,Blake,,District 6,36.17049,-86.74722,Entire home/apt,248,3,23,2020-03-02,0.88,1,28,0,
13642576,Walk to shops and restaurants from cute 12 S Home!,79167541,Ryan & Rebekah,,District 18,36.12726,-86.79068,Entire home/apt,564,3,67,2021-10-05,1.04,1,136,16,
13654633,Green Hills Home with Pool [Permit#: T2021032485],48970735,Bella,,District 25,36.11761,-86.82398,Entire home/apt,450,2,100,2021-10-17,1.62,1,271,16,
13669521,Spacious East Nashville Apartment,50460599,Jared,,District 5,36.19059,-86.77141,Entire home/apt,53,30,68,2021-09-06,1.15,1,27,5,
13671915,The Flying Ham Camper Rentals- 16ft red ham,43581860,Morgan And Ashley,,District 15,36.22977,-86.70034,Entire home/apt,180,1,1,2017-10-08,0.02,3,365,0,
13682881,NASHVILLE'S MUSIC ROW wants to see YOU in 2021!,79666960,Rebecca,,District 19,36.15045,-86.79257,Entire home/apt,190,4,32,2021-09-26,1.18,1,276,16,
13700720,Downtown Nashville Riverfront Condo,79921559,Melanie,,District 19,36.17327,-86.78141,Entire home/apt,315,2,129,2021-10-17,2.13,1,323,22,
13727131,Cantrell's Airbnb on Broadway  @ 122,35595674,Jordan,,District 19,36.15024,-86.798,Entire home/apt,450,2,89,2021-10-03,1.70,4,336,17,
13727485,Historic & Newly-Renovated Home near Downtown,7296786,Jordan,,District 17,36.13808,-86.76886,Entire home/apt,264,2,55,2020-03-01,2.13,1,0,0,
13734739,Great location in Music City,22685613,Robert,,District 19,36.14841,-86.79629,Entire home/apt,173,2,43,2021-08-17,0.83,1,82,2,
13741628,East Nashville Cottage  2 Bedrooms and 2 Bathrooms,80450912,William,,District 6,36.18856,-86.73778,Entire home/apt,120,2,134,2021-10-13,134,1,118,68,
13754642,"Holleywood, East Nashville",14173989,Holley & Ben,,District 7,36.19905,-86.7054,Entire home/apt,101,1,354,2021-01-31,18.09,1,15,22,
13759255,"Suite Tea - Cool, Cozy Refreshing Private Suite",36076184,Michael,,District 8,36.2239,-86.72574,Entire home/apt,131,1,233,2021-10-10,11.77,1,0,26,
13783185,Beautiful bedroom w/private bathroom in West Meade,21897329,Marge,,District 23,36.10642,-86.91106,Private room,50,1,132,2021-07-26,2.48,1,326,14,
13784416,Victorian W. Nashville apartment. great location!,75907823,Nick,,District 24,36.15135,-86.82777,Entire home/apt,143,1,666,2021-10-20,19.38,2,148,176,
13785710,Spacious attic apartment w/private deck,2467447,Lisa,,District 16,36.10239,-86.73437,Entire home/apt,96,2,209,2021-10-18,3.89,1,62,20,
13787750,STUMBLE HOME E. Nash Big & Hip,26547599,Beth,,District 5,36.183849,-86.751907,Entire home/apt,235,1,204,2021-09-27,6.84,1,152,28,
13789664,Cozy 12th South Apartment,3055422,Rebecca,,District 18,36.13146,-86.79465,Entire home/apt,80,2,3,2017-04-30,0.05,1,0,0,
13801187,Boutique Home with City View Balcony,31032307,Leanne,,District 17,36.14683,-86.78124,Entire home/apt,464,2,102,2021-10-15,2.08,1,243,7,
13829517,Award Winning Style and Comfort at Stunning Chalet Retreat,81344424,Doug & Darolyn,,District 15,36.20764,-86.67981,Entire home/apt,119,1,183,2021-09-05,3.94,2,230,21,
13840397,Quiet room in west Nashville/Belle Meade location,15042378,Libby,,District 24,36.12206,-86.84702,Private room,80,1,0,,,1,0,0,
13857895,Cottages at Hermitage Golf Course,41163231,Monica,,District 11,36.23536,-86.63769,Entire home/apt,399,1,7,2021-08-08,0.14,2,266,2,
13866464,Tyler House at East Nashville,81971366,Linda,,District 7,36.20585,-86.72891,Entire home/apt,357,2,0,,,1,0,0,
13884573,Historic Five Points Studio,942495,Allison,,District 6,36.178,-86.74679,Entire home/apt,100,1,389,2021-10-07,7.04,1,297,106,
13885173,Cozy Belmont/Hillsboro Area Condo,5138720,Sheldon,,District 18,36.1341,-86.79813,Entire home/apt,115,1,29,2019-01-02,0.74,1,0,0,
13914989,Iris Inn! Relaxation Station near Opry Mills Mall,82565146,Dot,,District 14,36.17122,-86.65357,Entire home/apt,174,3,118,2021-09-27,1.92,1,317,20,
13973174,Downtown Riverfront Condo,83323910,Rebecca,,District 19,36.17191,-86.78084,Entire home/apt,201,2,68,2021-10-03,1.11,2,337,6,
13980372,4 Bedrooms 5 Bath Home 2.6 miles to Downtown,104232191,Eric,,District 17,36.13714,-86.77774,Entire home/apt,400,2,23,2021-06-20,0.67,7,36,1,
14006976,"Charming Stone Cottage Loft, Highest End Location!",19969236,Elizabeth,,District 25,36.12192,-86.81925,Entire home/apt,210,30,3,2018-04-29,0.05,2,175,0,
14022019,"The ""Getaway"" in East Nashville",9652600,Lisa,,District 7,36.2209,-86.71734,Entire home/apt,69,28,341,2021-10-08,6.33,2,86,71,
14022887,"Spacious, Clean 4BR Home near Downtown Nashville",83907444,Emily,,District 19,36.17118,-86.79142,Entire home/apt,586,1,5,2018-07-22,0.08,1,300,0,
14054945,"Modern Condo w/Free Yoga, Close to Downtown!",14657565,Daphne,,District 24,36.13567,-86.82419,Entire home/apt,95,30,220,2021-07-14,4.05,4,249,3,
14057925,★ Super Location ★ Walk to Coffee/Bars/Shops ★ 10 min to Downtown★,34294548,Malia,,District 7,36.20134,-86.72536,Entire home/apt,214,2,115,2021-10-12,2.27,1,326,21,
14066922,Stylish Midcentury Gamehouse in East Nashville,2130780,Lee Beth,,District 6,36.17802,-86.72336,Entire home/apt,250,2,66,2021-09-26,2.20,1,0,29,
14075505,Nashville-Travelling Nurses & Business Travelers 1,76046195,Mari,,District 11,36.26525,-86.65006,Entire home/apt,78,30,85,2021-07-25,1.66,2,257,2,
14088893,4BR from Thomas Rhett Video✦Patio/Deck/Fenced yard,8008453,Alyssa,,District 8,36.20854,-86.73848,Entire home/apt,376,2,74,2021-09-13,1.26,2,335,31,
14153973,Downtown Townhouse for Six! STRP#2016034060,67271370,Carol,,District 19,36.15046,-86.76673,Entire home/apt,246,2,166,2021-10-03,2.96,1,221,28,
14217334,The Hummingbird Retreat - Walkable to 12 South!,85360355,StayLocal,,District 18,36.12812,-86.79117,Entire home/apt,167,1,141,2021-09-26,2.28,79,330,40,
14220743,"Great House Sleeps 8, Super Close to Downtown",19451333,Narum,,District 20,36.1436,-86.88483,Entire home/apt,250,3,42,2021-10-03,0.96,4,54,6,
14221473,Near Downtown Nashville ❤️ Dog-Friendly ❤️2 King Beds!,24637373,Megan,,District 5,36.1836,-86.75032,Entire home/apt,205,1,225,2021-10-14,4.00,6,0,27,
14222547,Shelby Suite,8794870,Frank,,District 6,36.17045,-86.75549,Entire home/apt,194,3,180,2021-10-11,3.32,2,70,14,
14247497,Cute cottage near downtown/park,43542241,Ashley,,District 6,36.16848,-86.7426,Entire home/apt,229,1,127,2021-10-12,3.47,1,349,34,
14276063,Nashville's Green Hills Oasis,87064351,Tom And Anne,,District 25,36.11658,-86.80444,Private room,99,2,66,2021-10-10,2.13,1,154,13,
14315553,Wayside Cottage (East Nashville),42979311,Michelle & John,,District 7,36.19446,-86.70512,Entire home/apt,101,2,287,2021-10-15,5.69,1,133,49,
14318833,Private 2BR Suite near Downtown,7961115,Blake,,District 19,36.17989,-86.79218,Private room,83,2,103,2021-10-19,2.88,2,103,12,
14335062,12S -  Funky 'Ol Beach House/Best Locale/Quiet/Hip,87763514,Karen,,District 18,36.12399,-86.7922,Entire home/apt,185,2,88,2021-10-10,2.72,1,156,11,
14344535,2 bedrooms friendly apartment,46931571,Saleh,,District 20,36.14546,-86.87118,Entire home/apt,80,2,1,2016-08-15,0.02,1,0,0,
14376234,Urban Modern 3 BR in 12 South Nashville,39861993,Tony & Katherine,,District 17,36.11732,-86.78994,Entire home/apt,196,1,317,2021-10-10,5.07,4,60,50,
14385230,The Oak Leaf Cottage - Minutes from Everything,2342488,Austin & Amanda,,District 16,36.09884,-86.74471,Entire home/apt,211,2,306,2021-10-19,6.27,1,0,65,
14389733,TREETOP LOFT Romantic Retreat,12706120,Bryce,,District 16,36.10395,-86.73062,Entire home/apt,111,1,616,2021-10-08,11.28,1,43,138,
14412382,Perfect Getaway In Awesome East Nashville,33841168,Candace,,District 6,36.18423,-86.73322,Entire home/apt,150,30,165,2021-05-31,2.69,1,356,1,
14417382,Walk to Music Row Venues from a Stylish Boutique Loft,46072770,Paul + Morgan,,District 19,36.14659,-86.78986,Entire home/apt,196,1,350,2021-10-08,7.95,1,258,74,
14419919,Gorgeous 12 South Modern Farmhouse,4448719,SHO Holdings,,District 17,36.12711,-86.7835,Entire home/apt,745,3,45,2021-10-17,0.73,1,299,13,
14421986,Sugar Maple East Renovated Historic East Nashville,169398278,Katie,,District 6,36.18871,-86.73205,Entire home/apt,289,3,50,2020-03-09,1.12,1,18,0,
14424170,Location. Location. & you will feel at home here.,88761042,Clark,,District 25,36.0901,-86.80122,Entire home/apt,345,3,125,2021-10-11,2.02,1,54,18,
14429190,Great 1 bedroom apartment in Downtown/Midtown,88726322,Brittany,,District 19,36.16163,-86.78953,Entire home/apt,200,1,10,2021-01-23,0.18,1,0,1,
14478186,Hayes Guest House #8,7894194,Heirbnb,,District 21,36.1511,-86.80515,Entire home/apt,104,1,410,2021-10-17,17.52,18,345,73,
14487681,Nashvegas getaway/ hot tub/ 6 miles to downtown,23834026,Darlene,,District 20,36.15246,-86.87215,Entire home/apt,162,2,150,2021-10-17,2.41,1,131,43,
14503480,The Gibson - East Nash / 5 Minutes to Downtown!,85360355,StayLocal,,District 5,36.19405,-86.75609,Entire home/apt,273,1,107,2021-10-07,3.39,79,319,10,
14517297,The Gingerbread House - Location & Charm,32237012,Jake & Allison,,District 24,36.12029,-86.84174,Entire home/apt,279,2,96,2021-10-19,1.79,1,337,24,
14522963,Explore Music Row at a Charming '20s Bungalow in 12 South,2012989,Tim & Suzy,,District 18,36.12501,-86.79241,Entire home/apt,294,2,217,2021-10-07,3.54,3,251,39,
14530554,Spacious Private Suite near Downtown Nashville,89842614,Nicole,,District 15,36.15992,-86.7091,Entire home/apt,60,1,295,2021-01-31,6.38,1,115,1,
14534800,Welcome to the River House,89895046,Graciela,,District 15,36.23665,-86.71175,Entire home/apt,192,1,116,2021-10-19,2.23,1,210,36,
14548661,Elliston House #6,7894194,Heirbnb,,District 21,36.151,-86.80428,Entire home/apt,111,1,340,2021-10-07,5.80,18,346,54,
14553716,Mi Casa Sue Casa: Private Entrance + Ensuite Bath,2261799,Susan,,District 5,36.18269,-86.75946,Private room,123,1,324,2021-10-10,7.58,2,68,61,
14555251,Mi Casa Sue Casa: East Nashville Private Entrance,2261799,Susan,,District 5,36.18298,-86.7578,Private room,141,2,294,2021-10-04,7.01,2,55,81,
14562094,Huge Sylvan Park Stunner - Minutes to Downtown,30142934,Emelia,,District 24,36.14043,-86.82965,Entire home/apt,475,3,23,2018-11-24,0.46,1,0,0,
14568102,Private room and bathroom- For long stay only,90240194,Jen,,District 4,36.01889,-86.72274,Private room,35,31,19,2021-08-15,0.37,1,333,2,
14627429,2 Bdrm PERFECT Location Right by Vandy & Belmont,6855810,UrbanNashville,,District 18,36.12585,-86.80354,Entire home/apt,135,30,28,2021-09-20,0.45,61,170,2,
14648905,Perfect House In The Heart of Music City,90836294,Donald,,District 17,36.136,-86.76785,Entire home/apt,236,3,208,2021-10-17,3.41,1,32,34,
14664334,Stellar East Nashville Home,89846619,Molly,,District 5,36.20866,-86.76242,Entire home/apt,202,1,314,2021-10-07,8.65,2,83,50,
14692027,Mid Century Music Row -  8 MINS TO DOWNTOWN!,15586733,Neal,,District 19,36.14728,-86.78939,Entire home/apt,538,2,115,2021-10-03,1.93,20,236,15,
14692765,#Views! 3 miles to Broadway! Private balconies!,36393087,Allison,,District 2,36.19634,-86.77735,Entire home/apt,283,3,65,2021-10-16,7.77,4,351,24,
