id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
15549314,As seen on Property Brothers : Rockin’ Resha Lane,63806794,LaShawnda,,District 2,36.19509,-86.83086,Entire home/apt,251,2,47,2021-05-31,2.05,1,64
15581903,4 BED/2.5 BATH Nashville Home CLOSE TO EVERYTHING!,12577068,Teddy,,District 20,36.1607,-86.84814,Entire home/apt,176,3,29,2017-10-22,0.56,1,0
15595325,Richland Creek Hideaway,100491934,Nick And Cathey,,District 23,36.08702,-86.88291,Entire home/apt,119,2,118,2021-06-12,2.32,1,55
15600456,Near Vandy/Belmont Unv. -Short Uber Downtwn,100549272,Becky,,District 17,36.12932,-86.78606,Entire home/apt,108,3,108,2021-03-21,2.35,2,0
15617183,APARTMENT on BROADWAY MUSIC ROW,8737002,Kenneth,,District 19,36.15035,-86.79595,Entire home/apt,199,1,9,2020-01-19,0.18,3,321
15634836,Spacious Suite in Convenient East Nashville Locale,11472925,Todd,,District 5,36.20282,-86.7599,Entire home/apt,106,2,222,2021-06-15,4.27,1,61
15642475,Nashville Retreat w Pool Table + WiFi,25477565,Steve & Lisa,,District 15,36.2043,-86.68243,Entire home/apt,214,2,137,2020-01-14,2.76,1,0
15659470,Luxe 4BR 2BA Spa Grill HUGE Master BIG Fenced Yard,9805687,Brent,,District 16,36.10992,-86.74055,Entire home/apt,246,2,74,2021-06-10,2.63,7,272
15699189,Modern Condo Near Airport/Lake/Trails/Opryland,20973272,Mike,,District 12,36.20495,-86.60479,Entire home/apt,99,3,169,2020-03-25,3.37,1,0
15702787,Southern Charm Minutes from Downtown - Sleeps 10,80535470,Lane,,District 24,36.15009,-86.82787,Entire home/apt,421,2,58,2020-03-02,1.03,1,199
15705518,Meridian Street Art House East Nashville,36744832,Ryan,,District 5,36.18893,-86.76919,Entire home/apt,140,30,14,2018-10-07,0.27,1,0
15706425,7 minutes to Broadway! Free Parking! Sleeps 6!,35801381,Music City Housing,,District 21,36.15726,-86.81571,Entire home/apt,153,1,112,2021-06-12,4.42,3,357
15706869,5 Points East Nashville - Cozy 1 BR Apartment,38856624,Sheetal,,District 6,36.17043,-86.75113,Entire home/apt,90,1,178,2020-05-19,3.30,1,33
15706984,HUGE VANDY HOME ★ WALK 2 GROCERY ★ MINS TO D'TOWN,101426897,Host Extraordinaires,,District 18,36.13091,-86.80369,Entire home/apt,332,2,113,2021-06-20,3.34,142,322
15746441,Brand New 3 Story Home Near Gulch w Skyline Views,101769523,Jenny & Henry,,District 17,36.13441,-86.78825,Entire home/apt,455,3,112,2021-06-20,2.45,3,36
15756665,❤︎ The Johnny & June House ❤︎ Prime Location/Cheap Uber ❤︎,7428690,Matt & Steph,,District 7,36.19765,-86.74127,Entire home/apt,144,2,209,2021-06-21,4.01,3,326
15756917,"Quiet, romantic space near downtown Nashville",101865447,John,,District 23,36.09699,-86.87803,Private room,80,2,105,2021-06-20,105,1,38
15803372,Brentwood Private Duplex Side B,42834060,Lindsey,,District 4,36.03785,-86.7729,Entire home/apt,95,30,28,2021-06-04,0.56,2,221
15806461,Artist Retreat in The Heart of Nashville,62186746,Laura,,District 18,36.12828,-86.81515,Entire home/apt,85,30,77,2021-04-23,1.53,2,175
15806479,Adorable House Close to Airport & Downtown,102292470,Erin,,District 16,36.12046,-86.70875,Entire home/apt,222,3,135,2020-03-15,4.14,1,0
15807102,♫Here for a Good Time♫ 9 Min to DWTN ⏱ 1PM CheckIn,52168747,Fred,,District 20,36.15655,-86.86142,Entire home/apt,290,2,103,2021-06-21,2.02,1,43
15814256,Explore East Nashville from a Musician's 1930s Craftsman,36884020,Marie,,District 5,36.1906,-86.76725,Entire home/apt,171,1,41,2019-10-14,1.10,1,0
15820455,1 BR Condo Downtown/Nissan Stadium,103457933,,,District 5,36.1741,-86.76502,Private room,110,180,4,2016-12-03,0.07,1,90
15863202,Hamilton House Studio in heart of WeHo,996983,Whitney,,District 17,36.13829,-86.76879,Entire home/apt,150,1,54,2021-06-18,1.38,1,46
15873507,"NEW Modern  Home,  Downtown Views (WeHo)",2879960,Amy,,District 17,36.14378,-86.76736,Entire home/apt,179,2,55,2020-03-15,1.00,1,0
15873838,"Perfect 4BR - Sleeps 8, Close to Downtown/WestEnd.",34125057,Rossana,,District 24,36.14405,-86.85511,Entire home/apt,219,3,45,2021-05-31,1.49,1,68
15885529,"Spacious Eastwood Home. Walk to bars, food, shops!",8794870,Frank,,District 6,36.18692,-86.74284,Entire home/apt,152,3,172,2021-06-17,3.21,2,19
15886439,Open And Airy Oasis In East Nashville,6675690,Isabeau And Shaun,,District 5,36.20056,-86.75455,Entire home/apt,374,2,91,2020-03-15,1.79,61,335
15895908,Historic East Nashville Charmer - Pool & Hot Tub!,13646197,Luke And Mackenzie,,District 5,36.19217,-86.75074,Entire home/apt,750,2,26,2021-06-13,0.56,2,120
15903394,"ROOM ON BROADWAY, MUSIC ROW (permit#09216012800)",8737002,Kenneth,,District 19,36.14974,-86.79801,Private room,75,1,67,2019-09-24,1.23,3,127
15909011,East Nashville Ranch,23738553,David,,District 8,36.22394,-86.74006,Entire home/apt,119,2,177,2021-06-17,3.32,2,254
15912951,Less than 2 miles from Lower Broadway!,941615,Jeff,,District 19,36.1726,-86.7921,Entire home/apt,364,2,60,2021-06-20,1.07,1,124
15916605,A perfect downtown place to stay!!!,103264980,Amy & Jarrod,,District 19,36.17262,-86.78006,Entire home/apt,223,2,187,2021-06-23,3.50,2,252
15929927,"Songwriter's and Musician's Dream, Tourist Heaven",26069408,Gina,,District 16,36.10089,-86.73421,Private room,70,1,62,2021-04-30,1.39,1,108
15938578,Downtown Historic Loft > 1 BLOCK TO BROADWAY > 304,103365676,Amanda,,District 19,36.16335,-86.77686,Entire home/apt,397,1,193,2021-06-15,5.34,56,333
15954358,Cozy Cottage Near Downtown,103588751,Melva,,District 2,36.18506,-86.80876,Entire home/apt,162,2,136,2021-06-13,2.98,1,135
15955407,Spacious Townhome in the Nations,103596867,Emily,,District 20,36.16081,-86.85937,Entire home/apt,389,3,165,2021-06-14,4.38,1,173
15989987,Cozy Country Cottage in Nashville,44310636,Becky,,District 1,36.22425,-86.87981,Entire home/apt,97,2,175,2021-06-12,3.85,1,260
15990952,The Nashville Dollhouse - Luxe Townhouse by Centennial Park,22933775,Lauren & Robert,,District 21,36.14688,-86.81779,Entire home/apt,440,2,74,2021-04-19,1.42,14,286
15996684,Nashville Condo - Walk to Broadway & Downtown!,4910520,Amy,,District 19,36.17255,-86.78006,Entire home/apt,160,1,216,2021-06-10,4.10,3,309
16000962,"Nashville Chic 10min from dtown! WiFi, AC, Parking, TV, LInens, Fenced Yard",126174,TrueAvenue,,District 6,36.17928,-86.72732,Entire home/apt,131,1,289,2021-06-01,7.73,33,11
16018954,"Nashville's Cleanest B&B!  Comfy, Cozy, Downtown!",104178001,Brandon,,District 24,36.12753,-86.81719,Entire home/apt,158,2,153,2020-12-25,3.06,1,0
16023993,"Private and convenient, with a bit of artsy",50552567,Briena,,District 13,36.13132,-86.70412,Private room,60,1,315,2021-06-25,8.04,1,123
16024751,Prime DOWNTOWN Riverfront Condo so Near BROADWAY !,23271865,Harry,,District 19,36.17429,-86.78111,Entire home/apt,136,2,97,2021-04-04,2.39,2,254
16026955,Cottage II at West End/Vandy/Hillsboro,9551442,Debra,,District 21,36.14705,-86.81845,Entire home/apt,122,1,423,2021-06-22,24.79,6,237
16029409,Lovely + Spacious Home- Great convenient location,20379324,Shawna & Jonathan,,District 26,36.07356,-86.75001,Entire home/apt,257,3,23,2021-06-20,0.44,2,17
16053550,"Musical, full of art and antiques, near everything",104534800,Ben,,District 18,36.12986,-86.79381,Entire home/apt,295,2,91,2021-06-20,2.61,1,223
16055345,Close - Convenient - Cozy  Place to yourself!,100892095,Michelle And Michael,,District 13,36.13155,-86.69833,Entire home/apt,105,2,140,2021-06-15,4.00,1,166
16063069,12 South/Belmont/Edgehill - The Downtown Bungalow!,49174670,Jimmy,,District 17,36.13574,-86.78719,Entire home/apt,64,1,130,2020-08-23,2.73,1,0
16066916,Cozy Apartment in MidTown! 5-10 min to everything.,104664116,Aubrey,,District 21,36.15011,-86.80204,Entire home/apt,75,2,2,2016-11-25,0.04,1,0
16080042,New Music City Modern Home 1 Block from Centennial Park,22933775,Lauren & Robert,,District 21,36.14688,-86.81779,Entire home/apt,519,2,36,2021-05-09,0.92,14,308
16080524,Unwind On The Panoramic Rooftop in Luxury,6675690,Isabeau And Shaun,,District 19,36.14786,-86.78638,Entire home/apt,486,2,64,2021-06-07,2.32,61,312
16081511,Walk to Vandy from a Private Midtown Cottage Apartment,9551442,Debra,,District 21,36.14705,-86.81845,Entire home/apt,138,1,405,2021-06-22,8.41,6,206
16081910,Meet 5 Queens and 1 King in a Prime Nashville Location,22933775,Lauren & Robert,,District 21,36.14688,-86.81779,Entire home/apt,552,2,51,2021-05-09,1.01,14,296
16082212,Classic Historic East Nashville,142776,Spencer,,District 5,36.19248,-86.76033,Entire home/apt,55,31,68,2019-07-31,1.24,3,251
16082910,Dream Home With Rooftop Views in The Gulch,6675690,Isabeau And Shaun,,District 19,36.14816,-86.78544,Entire home/apt,379,2,65,2021-06-14,1.59,61,296
16083374,Fresh Parthenon on Point House near Centennial Park,22933775,Lauren & Robert,,District 21,36.14688,-86.81779,Entire home/apt,552,2,45,2021-06-05,0.88,14,291
16083637,A Luxury Super Pad 2 Homes & Rooftops,6675690,Isabeau And Shaun,,District 19,36.14788,-86.78732,Entire home/apt,1253,2,40,2020-03-08,1.01,61,282
16090800,SPACIOUS NASHVILLE HOME ★ 4BR - 2.5BTH ★ 7 BEDS,101426897,Host Extraordinaires,,District 7,36.19693,-86.73612,Entire home/apt,353,2,121,2021-06-20,2.43,142,310
16093737,GREAT LOCATION - Private guest suite!,28856286,Cody,,District 16,36.11776,-86.74021,Entire home/apt,50,1,136,2020-03-13,3.25,1,177
16095488,The East Nashville JEWELL- 10min to DT & Gulch,38330085,Joe,,District 5,36.19859,-86.75176,Entire home/apt,174,2,129,2020-08-03,2.50,1,0
16099588,Cozy Cottage (3 Min. to Airport),104946914,Shane And Katie,,District 14,36.15046,-86.65784,Entire home/apt,136,1,241,2021-06-22,5.30,1,199
16106576,Urban Cabin and Crash Pad,61651494,Lesley,,District 6,36.17368,-86.74729,Entire home/apt,140,3,134,2021-05-10,3.54,3,323
16129718,Luxurious Downtown Top floor corner2bd2bth-#611,24241984,Patsy,,District 19,36.15606,-86.76612,Entire home/apt,328,2,122,2021-06-03,2.42,13,188
16130404,Recharge and Renew in a Preserved Historic Cottage,52035824,Rose,,District 9,36.25225,-86.69728,Entire home/apt,133,1,299,2021-06-18,6.02,1,298
16149863,ELVIS ROOM~5 Miles To Downtown~Pvt Bath-30 day min,25430263,Danny,,District 16,36.10035,-86.71835,Private room,49,30,108,2020-06-09,2.30,7,361
16160199,Beautiful Nashville Guesthouse,105480267,Alexa,,District 18,36.12049,-86.79697,Entire home/apt,108,2,368,2021-06-18,12.20,1,122
16176488,Hank Snows Ranch - Nashville's Most Unique Rental,105612162,Sandy,,District 8,36.26121,-86.72932,Entire home/apt,128,4,19,2021-05-31,0.39,1,306
16188315,1 BR/Bth Rm 10-15 min from Nash,105336072,Genaro,,District 22,36.09352,-86.9254,Private room,60,1,73,2019-06-02,1.88,1,0
16193991,Music City's Backstage Hideaway,47835130,Jamie+Andy,,District 17,36.13909,-86.76311,Entire home/apt,55,1,224,2020-03-14,4.43,3,0
16194776,Nashville Getaway Y'all! -3 miles from downtown,35424436,Kathy,,District 24,36.14094,-86.8312,Entire home/apt,130,2,51,2020-03-08,1.37,1,0
16206015,The View!  Rooftop Deck 3-Level Townhouse,39861993,Tony & Katherine,,District 5,36.19065,-86.7726,Entire home/apt,332,2,162,2021-05-01,3.75,4,106
16237658,LOCATION-SPARKLING CLEAN-COMFORT in❤️of EastNash,98470823,Autumn,,District 5,36.18807,-86.75502,Entire home/apt,393,2,55,2021-06-20,1.67,1,334
16240215,"2nd floor private 2Bd 2Ba, elegant home, safe area",106160102,Joseph,,District 31,36.01689,-86.69136,Private room,300,1,9,2018-07-29,0.19,1,179
16251930,Easy Peasy E.Nash *30 day min--3 mi to Downtown,69876251,Richard,,District 15,36.15217,-86.71964,Entire home/apt,93,30,10,2019-06-30,0.22,1,108
16259348,"WestEnd, Vandy..Dec Wk Ends & N.Y. Eve Available!",63674460,Rick,,District 18,36.13891,-86.81702,Entire home/apt,458,2,122,2021-06-24,2.27,1,211
16260404,4bd Belmont/Hillsboro home - perfect for groups!,5229992,Amelia,,District 18,36.125,-86.80032,Entire home/apt,495,2,17,2019-10-20,0.34,1,0
16265448,"Bright, comfortable, & convenient - no hidden fees",106367383,Joel,,District 20,36.15123,-86.86353,Entire home/apt,250,3,92,2021-06-13,3.31,1,302
16273069,"South Nashville Cottage, Broadway is Back!",106421559,Jordan,,District 16,36.11834,-86.74715,Entire home/apt,203,2,135,2021-06-20,2.96,2,171
16274647,"Retreat to a Bright, Clean Flat <10mi 2 Downtown",35388580,Judith,,District 14,36.15449,-86.63892,Entire home/apt,107,3,27,2020-03-01,0.67,1,0
16284438,🏡🏡 Greenwood Guest House with Hot Tub! ♨️♨️,13646197,Luke And Mackenzie,,District 5,36.19231,-86.75068,Entire home/apt,177,2,375,2021-06-22,9.41,2,106
16295563,"East Nashville Mid-Century Gem, $8 Uber Downtown",15586733,Neal,,District 5,36.1969,-86.7653,Entire home/apt,359,2,103,2021-06-20,2.39,17,208
16302159,"Welcome to Woodland, heart of East Nashville!",44996221,Jana,,District 6,36.17701,-86.74478,Entire home/apt,600,3,0,,,2,0
16302619,"""Our Best AirBNB Experience"" Brand New & Sleeps 12",106666990,Tyler And Wes,,District 20,36.16253,-86.87595,Entire home/apt,486,3,183,2021-03-14,7.36,1,156
16310355,Little House Nashville,102202510,TurnKey Vacation Rentals,,District 18,36.13444,-86.82196,Entire home/apt,103,2,11,2021-06-22,0.20,7,327
16310360,Brand-New Luxury Rental in Nashville,102202510,TurnKey Vacation Rentals,,District 17,36.14166,-86.79022,Entire home/apt,251,2,16,2021-02-08,0.31,7,294
16310387,Inviting Retreat with Deck & Backyard in Hip Area,102202510,TurnKey Vacation Rentals,,District 7,36.21108,-86.707,Entire home/apt,103,2,11,2021-05-26,7.02,7,251
16310400,Stylish Cottage with Classic Front Porch Swing,102202510,TurnKey Vacation Rentals,,District 6,36.17048,-86.74798,Entire home/apt,113,2,28,2021-06-19,1.09,7,288
16310417,Luxury House with Water Views - Near Opryland,102202510,TurnKey Vacation Rentals,,District 15,36.24279,-86.70622,Entire home/apt,173,2,13,2021-06-18,0.46,7,112
16310457,Sleek Retreat with Heated Pool - Near Downtown,102202510,TurnKey Vacation Rentals,,District 17,36.14179,-86.789,Entire home/apt,403,2,47,2021-05-09,47,7,248
16310510,Historic Remodeled House in Prime Downtown Locale,102202510,TurnKey Vacation Rentals,,District 6,36.16999,-86.75936,Entire home/apt,133,2,31,2021-06-08,31,7,279
16320147,"Cozy, Private, in Germantown, Doorstep to Downtown",32543568,Linda And Skip,,District 19,36.1801,-86.78957,Entire home/apt,152,2,179,2020-03-01,3.64,1,272
16349317,Scottish Cottage at Parker Place,64669969,Bonita,,District 2,36.20256,-86.78833,Entire home/apt,119,2,156,2021-06-21,2.89,1,271
16353363,WALK to all the bars! DOWNTOWN Nashville Loft! 404,103365676,Amanda,,District 19,36.16328,-86.77673,Entire home/apt,421,1,280,2021-06-20,7.41,56,286
16375429,"Grand Dream 4BR Home in Nashville w/ WiFi, AC, Parking, TV, Linens, Patio",126174,TrueAvenue,,District 22,36.10729,-86.93886,Entire home/apt,521,3,161,2021-06-17,3.09,33,325
16382272,Luxury Spacious Loft > Heart of Downtown! > 306,103365676,Amanda,,District 19,36.16321,-86.77659,Entire home/apt,244,1,228,2021-06-22,4.22,56,333
16392224,"Cozy, Loft-Style Getaway in 12 South",28455657,Elliott,,District 25,36.11552,-86.78567,Entire home/apt,134,1,192,2020-03-09,5.07,1,0
16393738,"4 bed/3 bath Freshly Renovated, Hot Tub & Firepit!",21736973,CousinsBNB,,District 15,36.16115,-86.66815,Entire home/apt,464,1,145,2021-06-20,3.29,8,186
16415638,Sanitized Eastside Charmer - Mid-Long Term Ready,32434050,Derek,,District 7,36.20214,-86.71429,Entire home/apt,235,3,238,2021-06-22,5.02,1,137
16427519,Cute Cottage With River & Downtown Views,107694356,Shae,,District 2,36.20295,-86.8112,Entire home/apt,102,2,60,2020-03-15,1.19,1,0
16427699,Cooper's Cottage,57157351,Dana,,District 16,36.09908,-86.73814,Entire home/apt,80,3,89,2020-02-22,5.52,1,0
16428095,Luxurious 2 bd2bth Downtown Condo-Corner #321,24241984,Patsy,,District 19,36.15682,-86.76628,Entire home/apt,286,2,80,2020-03-16,1.67,13,0
16455786,Serene 1BR in historic Music Row!,40803056,Edie,,District 19,36.14508,-86.79643,Entire home/apt,151,2,137,2020-08-02,2.59,5,240
16462810,Luxury 5 Star Living -2.5 miles from Downtown!,107024058,Sheeva,,District 17,36.13239,-86.76811,Entire home/apt,471,2,84,2021-06-20,1.82,1,148
16468785,Cozy Cottage in the Nations minutes from Downtown,54595184,Scott,,District 20,36.15525,-86.85658,Entire home/apt,66,1,238,2020-10-23,6.77,1,0
16486958,"La Casita East, cozy, comfortable, and clean!",108256332,Nicole,,District 6,36.17181,-86.74676,Entire home/apt,104,1,85,2021-06-24,1.86,1,23
16518358,Downtown Nashville Loft > 1 block to BROADWAY! 207,103365676,Amanda,,District 19,36.16307,-86.77698,Entire home/apt,233,1,232,2021-06-22,12.61,56,317
16520048,Shared Studio In Goodlettsville,108612413,Eric,,District 10,36.30196,-86.72062,Shared room,35,30,0,,,1,365
16529833,The NEW Nashview Rooftop-Skyline View - Sleeps 12,319913,Reservations,,District 17,36.14671,-86.78649,Entire home/apt,459,2,25,2021-06-07,0.68,22,245
16540510,Luxurious Downtown Corner 2 bd2bth-City/River-#311,24241984,Patsy,,District 19,36.15821,-86.76442,Entire home/apt,392,2,104,2020-05-19,2.00,13,0
16541460,Private Bed & Bath on East Nashville's Greenway!,20031454,Kate,,District 6,36.18734,-86.70612,Private room,45,2,159,2020-02-02,5.77,1,0
16547186,Luxurious Large 2 bed 2 bath Downtown Condo- #502,24241984,Patsy,,District 19,36.15669,-86.76441,Entire home/apt,293,2,150,2020-03-05,9.51,13,0
16555740,Cool Two-Bedroom Cottage in E Nashville,28025309,Jordan,,District 8,36.21762,-86.73288,Entire home/apt,120,2,263,2021-06-11,11.65,2,52
16559094,Modern Downtown Loft >> BEST LOCATION!! 408,103365676,Amanda,,District 19,36.16268,-86.77632,Entire home/apt,205,1,248,2021-06-19,4.75,56,326
16566092,"Entire House, Pool, Parking, Yard.",13857934,Kelly,,District 16,36.10511,-86.7109,Entire home/apt,211,2,97,2021-06-12,2.03,1,26
16568892,"Memory Maker- sexy spacious home, big yard",78006359,Nick,,District 15,36.17646,-86.67792,Entire home/apt,304,2,113,2021-06-19,3.41,2,290
16594326,!!DOWNTOWN CONDO W/ POOL - WALK TO BROADWAY!! 78,17145199,Brad,,District 19,36.17078,-86.78013,Entire home/apt,161,1,250,2020-03-01,4.68,8,115
16597859,!!DOWNTOWN RIVERFRONT CONDO - WALK TO BROADWAY!!70,17145199,Brad,,District 19,36.17124,-86.78033,Entire home/apt,127,1,294,2021-06-20,6.10,8,334
16601868,Quiet corner in East Nashville,26269624,Julia+Keith,,District 7,36.21174,-86.71239,Entire home/apt,85,1,353,2021-06-18,6.78,2,266
16603192,12 South Luxury with Screened Porch and Privacy,27530680,Karla,,District 17,36.11946,-86.78182,Entire home/apt,196,2,98,2021-06-08,2.95,1,84
16613520,"Walk to everything! Long term stays, pets possible",109654692,Sharon,,District 6,36.16938,-86.76085,Entire home/apt,121,3,211,2021-06-06,4.08,1,73
16621788,Gulch House w/ Huge Rooftop Deck,106505883,TurnKey Vacation Rentals,,District 17,36.14504,-86.78577,Entire home/apt,219,2,25,2021-04-26,0.80,116,262
16631625,**Trendy Private Guest House* Walk to Everything**,92720148,Christy,,District 18,36.1221,-86.79317,Entire home/apt,130,2,114,2021-06-13,2.19,1,222
16635019,Cozy Red Door Cottage,109895093,Mary,,District 20,36.1546,-86.86704,Entire home/apt,112,3,117,2021-06-20,2.32,1,270
16636088,Modern & Spacious 1BR near Downtown • 12 South,17255389,Stephanie & Johnny,,District 16,36.10054,-86.72624,Entire home/apt,115,2,107,2020-11-21,2.42,1,5
16641071,DON’T WAIT! ONLY 3 Miles to DWTN with a VIEW!,8540073,Juliette,,District 5,36.19462,-86.76404,Entire home/apt,185,1,41,2021-05-31,0.87,2,45
16643263,"Take A Load Off, By 5 Points",109982801,Ben,,District 6,36.16922,-86.75019,Entire home/apt,119,1,124,2020-03-08,2.52,1,0
16648461,East Nashville Spacious Studio (Permit 2019000145),13751311,Ron,,District 7,36.20041,-86.71385,Entire home/apt,89,2,53,2021-06-13,1.17,1,54
16650552,"Pet-friendly, modern studio w/ private courtyard",17915606,Missy,,District 6,36.18219,-86.73818,Entire home/apt,99,1,353,2021-06-08,14.20,1,2
16685487,Cozy 3Br home with a trendy design min 30 days,110440726,Brian,,District 13,36.1211,-86.69814,Entire home/apt,129,30,45,2021-02-25,0.92,1,97
16689817,Vanderbilt-Belmont Morris House,110507609,Drew,,District 18,36.13215,-86.79807,Private room,84,1,108,2021-06-18,2.07,1,67
16691104,Perfect Downtown Location on the River Lovely!,49996257,Kimberly,,District 19,36.17387,-86.78081,Entire home/apt,239,3,131,2021-06-12,3.43,4,91
16692768,Riverfront Home ~15 minutes to downtown Nashville!,14906582,Leanna,,District 9,36.26574,-86.67874,Entire home/apt,159,3,135,2020-10-19,3.18,1,0
16706381,12 South Room with Private Bath,2012989,Tim & Suzy,,District 18,36.1266,-86.79155,Private room,107,2,92,2020-03-09,1.98,3,27
16770288,The Haven // Modern & Luxury East Nashville,47210437,Andy,,District 6,36.17207,-86.74533,Entire home/apt,323,2,127,2021-06-06,2.73,1,273
16795349,Gorgeous Clean 4BR Home Near Downtown Nashville,111636952,Don,,District 19,36.17262,-86.79226,Entire home/apt,486,3,1,2018-05-20,0.03,2,312
16807873,Private entrance/suite/bathroom & coffee!,29281859,Caitlin,,District 27,36.05017,-86.72871,Entire home/apt,52,30,161,2021-04-04,3.08,2,99
16827497,"Hip, Sun-Filled 1920s Loft in East Nashville",102302778,Amber,,District 5,36.19995,-86.74231,Entire home/apt,105,30,135,2021-03-20,2.94,3,86
16844065,Entire 2nd Floor for rent,59133235,Christopher,,District 5,36.18856,-86.77274,Private room,140,2,5,2017-07-22,0.09,1,0
16858001,Gibson Creek,48902546,Joe & Lori,,District 8,36.25571,-86.723,Entire home/apt,85,3,158,2021-05-17,3.15,2,294
16868926,HUGE East Nashville Craftsman 2 mi from downtown!,33392703,Summer,,District 6,36.1859,-86.74542,Entire home/apt,528,2,39,2021-06-20,0.74,1,223
16870885,Storybook Cottage 10 minutes to Broadway,73110875,Karen,,District 24,36.1483,-86.84398,Entire home/apt,347,2,280,2021-06-24,5.48,1,56
16899816,Cozy East Nashville Home,8594360,Nicole,,District 6,36.1873,-86.71526,Entire home/apt,489,2,55,2021-06-20,1.07,1,235
16944152,The June Carter - 5 Min to Downtown!,85360355,StayLocal,,District 5,36.18998,-86.77294,Entire home/apt,209,1,136,2021-06-11,2.80,76,300
16944642,"'Koala Motel' - lovely, private, East Nashville.",113269350,Lisa And Anne,,District 7,36.20574,-86.71355,Entire home/apt,63,2,122,2020-11-16,2.43,1,83
16945346,"Quaint, Retro, West Nash Cottage",27790568,Justin & Sunshine,,District 20,36.15336,-86.86705,Entire home/apt,106,1,270,2021-06-23,13.39,1,99
16975190,Private/quiet apartment in Vanderbilt/Midtown area,55423637,Ann,,District 25,36.12341,-86.81105,Entire home/apt,120,1,126,2021-05-30,2.50,1,0
16982090,LOFT in the Heart of Downtown! WALK Everywhere 202,103365676,Amanda,,District 19,36.16239,-86.7775,Entire home/apt,226,1,225,2021-06-22,5.20,56,287
16998469,Great for NFL Weekend 4 mile to Stadium & Broadway,1800236,Parker,,District 5,36.20537,-86.74176,Entire home/apt,264,2,40,2021-04-04,1.69,1,78
17006591,Convenient Downtown 2Bed & 2Bath!,113715833,Sherry,,District 19,36.16289,-86.78226,Entire home/apt,371,2,113,2021-06-21,2.80,1,133
17009982,Sanctuary in the City - Pets allowed,114031678,Alexa,,District 24,36.15003,-86.8548,Entire home/apt,98,2,111,2021-06-19,2.22,3,85
17011314,The West End Wonder - Modern/Walkable Vandy area.,85360355,StayLocal,,District 21,36.14688,-86.81779,Entire home/apt,230,1,106,2021-06-11,2.04,76,274
17016355,New Craftsman 4BR 2500 sqft home Near Downtown,58786758,Carla,,District 5,36.19364,-86.75835,Entire home/apt,300,2,92,2019-11-10,2.44,1,0
17029110,Nashville Bound!!  3 Bed/2 Bath,107388774,Mike,,District 15,36.16083,-86.68392,Entire home/apt,213,2,51,2021-06-22,1.00,1,312
17030733,Charming  Craftsman Bungalow w/ sep In-Law Suite,13221453,Christy,,District 6,36.16908,-86.74201,Entire home/apt,300,2,8,2019-01-14,0.35,5,299
17038951,THE NATION NATIVE ★ Stunning 4BR ★ Private Yard,101426897,Host Extraordinaires,,District 20,36.15588,-86.8428,Entire home/apt,296,2,126,2021-06-20,3.14,142,306
17072555,Hip house in 12south.,4461108,Jamie,,District 17,36.13266,-86.78187,Entire home/apt,375,30,15,2018-10-21,0.45,1,135
17101446,LUXURY DOWNTOWN ★ SUPER PAD ★ GRAND SKYLINE VIEWS,101426897,Host Extraordinaires,,District 19,36.14901,-86.78615,Entire home/apt,569,2,171,2021-06-20,3.79,142,264
17112079,HGTV’s ‘Crooked Craftsman’- An Urban Retreat!,10877122,Steve,,District 21,36.17141,-86.80656,Entire home/apt,306,1,167,2021-06-23,6.37,1,103
17135287,New South Nashville Home Minutes to DT Area,104232191,Eric,,District 2,36.20731,-86.82214,Entire home/apt,229,3,30,2020-12-13,0.59,7,201
17140384,506 LOFTS (201) Only 2 Blocks to Broadway! 5 stars,115218273,Anchor Rentals,,District 19,36.16224,-86.78155,Entire home/apt,248,1,178,2021-06-14,3.47,54,273
17140617,Industrial-Chic Loft Apartment Steps from Broadway,115218273,Anchor Rentals,,District 19,36.16211,-86.78007,Entire home/apt,274,1,192,2021-06-09,3.85,54,267
17140717,Spacious King Bed Condo North of Nashville,34512925,Dodd,,District 10,36.31624,-86.69555,Entire home/apt,102,1,89,2020-04-18,1.76,2,0
17141006,506 LOFTS (301) Walk 2 Everything Downtown!,115218273,Anchor Rentals,,District 19,36.16396,-86.78024,Entire home/apt,284,1,126,2021-06-20,7.71,54,267
17141548,506 LOFTS (302)Only 2 blocks 2 Broadway &Superhost,115218273,Anchor Rentals,,District 19,36.16264,-86.77965,Entire home/apt,300,1,192,2021-05-12,3.95,54,262
17141755,506 LOFTS(303)2 blocks 2 Broadway+Airbnb Superhost,115218273,Anchor Rentals,,District 19,36.16215,-86.77951,Entire home/apt,476,1,172,2021-06-14,4.76,54,246
17143440,Beautiful Musician's Guesthouse near Vanderbilt University,103498825,Will,,District 17,36.13611,-86.78216,Entire home/apt,101,2,311,2021-06-15,11.49,1,259
17155168,Spacious Mid Century Modern Suite!,29921983,Bethany,,District 10,36.29217,-86.71451,Private room,58,1,193,2021-06-06,5.21,1,130
17160209,Downtown Nashville,48629609,Aubrey,,District 21,36.15419,-86.80565,Entire home/apt,175,1,18,2017-06-18,0.36,1,0
17170311,New Home in The Gulch!  Rooftop Views Tons of Beds,115505661,Chris,,District 17,36.14565,-86.78464,Entire home/apt,286,2,200,2021-06-13,3.92,68,299
